basisofrecord,country,stateprovince,seq,institutioncode,collectioncode,catalognumber,scientificname,yearcollected,monthcollected,daycollected,collector,collectornumber,fieldnumber,county,locality,longitude,latitude,notes
PreservedSpecimen,Brasil,Ceará,86,UFC,EAC,43201,Pereskia aculeata,2008,8,16,"Menezes, M.O.T.",138,,Pacatuba,RPPN Monte Alegre,-38.631592,-3.970917,"Planta jovem, menor que 1m.; Mata úmida/Serra"
PreservedSpecimen,Brasil,Ceará,87,UFC,EAC,49495,Pereskia aculeata,2009,1,25,"Lima-Verde, L.W.",3596,,Guaramiranga,"Pico Alto, nas torres.",-38.974611,-4.207861,"Fruto verde, hábito escandente, flor esbranquiçada.; Mata ombrófila"
PreservedSpecimen,Brasil,Bahia,88,UFC,EAC,14393,Pereskia grandifolia,1980,12,,Grupo Pedra do Cavalo,1011,,Cachoeira,Porto Castro Alves,-39.083333,-12.533333,"Subarbusto, caule suculento com grupos de gloquídios, folha suculenta, flor rósea protegida por brácteas em infloresc. terminal"
PreservedSpecimen,Brasil,Ceará,89,UFC,EAC,64841,Pereskia aculeata,2022,1,11,"Lima, M.G.O.",s.n.,,Eusébio,Sítio Juazeiro,-38.417111,-3.858722,Flor branca.
PreservedSpecimen,Brasil,Ceará,90,UFC,EAC,62888,Pereskia aculeata,2016,11,9,"Guedes, M.L.; Silveira, E.R.; Guaré, F.",25251,,Baturité,,-39.466667,-4.533333,"Arbusto escandente, espinescente. Folhas carnosas, frutos jovens.; Mata."
PreservedSpecimen,Brasil,Bahia,91,UFC,EAC,62734,Pereskia grandifolia,2017,11,17,"Guedes, M.L.; Araújo, F.",25931,,Ipirá,Distrito Pau Ferro,-39.733333,-12.15,"Arbusto, espinescente. Folhas suculentas verdes. Flores vistosas com pétalas róseas, muitos estames.; Área antropizada."
PreservedSpecimen,Brasil,Ceará,92,UFC,EAC,57353,Pilosocereus,2014,12,11,"Gomes, R.C.",s.n.,,Tauá,Belém,-40.077578,-5.430447,Flor branca; fruto verde.
PreservedSpecimen,Brasil,Rio de Janeiro,93,UFC,EAC,56050,Pilosocereus arrabidae,2014,4,23,"Menezes, M.O.T.",364,,Rio das Ostras,solo arenoso.,-41.9,-22.466667,Arbusto; fanerófito; pt. 671.; Restinga.
PreservedSpecimen,Brasil,Espírito Santo,94,UFC,EAC,56051,Pilosocereus arrabidae,2014,4,24,"Menezes, M.O.T.",371,,Guarapari,"dunas, substrato arenoso.",-40.416667,-20.6,Árvore; fanerófito; pt. 678.; Restinga.
PreservedSpecimen,Brasil,Rio de Janeiro,95,UFC,EAC,56052,Pilosocereus arrabidae,2014,4,23,"Menezes, M.O.T.",363,,Cabo Frio,"entre Búzios e Macaé, solo argiloso.",-41.983333,-22.716667,Árvore; fanerófito; pt. 670.; Restinga.
PreservedSpecimen,Brasil,Rio de Janeiro,96,UFC,EAC,56054,Pilosocereus arrabidae,2014,4,23,"Menezes, M.O.T.",367,,Macaé,substrato arenoso.,-41.75,-22.333333,Arbusto; fanerófito; flor branca; pt. 672.; Litoral.
PreservedSpecimen,Brasil,Rio de Janeiro,97,UFC,EAC,56055,Pilosocereus arrabidae,2014,4,22,"Menezes, M.O.T.",360,,Araruama,"Praia Seca, substrato arenoso.",-42.366667,-22.9,Arbusto; fanerófito; pt. 665.; dunas (retaguarda).
PreservedSpecimen,Brasil,Bahia,98,UFC,EAC,56056,Pilosocereus arrabidae,2014,4,26,"Menezes, M.O.T.",373,,Santa Cruz Cabrália,substrato arenoso.,-39.016667,-16.3,Arbusto; fanerófito; pt. 681.; Litoral.
PreservedSpecimen,Brasil,Rio de Janeiro,99,UFC,EAC,56057,Pilosocereus arrabidae,2014,4,23,"Menezes, M.O.T.",365,,Macaé,substrato arenoso.,-41.75,-22.333333,Arbusto; fanerófito; flor branca; pt. 672.; Litoral.
PreservedSpecimen,Brasil,Bahia,100,UFC,EAC,56058,Pilosocereus arrabidae,2014,4,25,"Menezes, M.O.T.",372,,Mucuri,substrato arenoso.,-39.533333,-18.066667,Arbusto; fanerófito; pt. 680; Litoral.
PreservedSpecimen,Brasil,Rio de Janeiro,101,UFC,EAC,58005,Pilosocereus arrabidae,2014,4,23,"Menezes, M.O.T.",366,,Macaé,substrato arenoso.,-41.75,-22.333333,"Doutorado-Marcelo Teles.; Fanerófito, arbusto, somente flores, cor branca.; Praia."
PreservedSpecimen,Brasil,Espírito Santo,102,UFC,EAC,58007,Pilosocereus arrabidae,2014,4,24,"Menezes, M.O.T.",368,,Presidente Kennedy,substrato argiloso.,-40.983333,-21.266667,"Doutorado-Marcelo Teles.; Fanerófito, arbusto."
PreservedSpecimen,Brasil,Rio de Janeiro,103,UFC,EAC,58008,Pilosocereus arrabidae,2014,4,22,"Menezes, M.O.T.",361,,Araruama,zona urbana.,-42.3,-22.916667,"Fanerófito, arbusto, somente flores, cor branca.; Ambiente urbano."
PreservedSpecimen,Brasil,Espírito Santo,104,UFC,EAC,58010,Pilosocereus arrabidae,2014,4,24,"Menezes, M.O.T.",370,,Itapemirim,substrato arenoso.,-40.8,-20.966667,"Doutorado-Marcelo Teles.; Fanerófito, arbusto.; Praia."
PreservedSpecimen,Brasil,Bahia,105,UFC,EAC,53736,Pilosocereus aureispinus,2013,4,,"Machado, M.C.",s.n.,,Ibotirama,"Cerca de14km ao leste da cidade na rodovia BR-242, morro rochoso ? direita da estrada. Rochas de arenito (localidade tipo, HU 391).",-43.153333,-12.089167,Planta mantida em cultivo na casa de vegetação da UEFS.
PreservedSpecimen,Brasil,Espírito Santo,106,UFC,EAC,56048,Pilosocereus brasiliensis ruschianus,2014,4,27,"Menezes, M.O.T.",374,,Santa Teresa,substrato rochoso (serra).,-40.6,-19.883333,Fanerófito; pt. 682.
PreservedSpecimen,Brasil,Bahia,107,UFC,EAC,53711,Pilosocereus catingicola,2013,3,29,"Menezes, M.O.T.",335,,Paulo Afonso,,-38.026944,-9.557778,Fanerófito; população com 9-12 costelas.; Savana estépica
PreservedSpecimen,Brasil,Bahia,108,UFC,EAC,53712,Pilosocereus catingicola,2013,3,28,"Menezes, M.O.T.",333,,Paulo Afonso,,-38.212778,-9.487778,Fanerófito; flor com achatamento dorso-ventral.; Savana estépica
PreservedSpecimen,Brasil,Bahia,109,UFC,EAC,53713,Pilosocereus catingicola,2013,3,28,"Menezes, M.O.T.",332,,Santa Brígida,Coordenadas da sede do município.,-38.126111,-9.720833,Fanerófito; população com maior número de costelas (7-8); início da transição para subsp. salvadorensis?; Savana estépica
PreservedSpecimen,Brasil,Bahia,110,UFC,EAC,53714,Pilosocereus catingicola,2013,3,28,"Menezes, M.O.T.",331,,Cícero Dantas,,-38.373889,-10.553889,Fanerófito.; Savana estépica
PreservedSpecimen,Brasil,Pernambuco,111,UFC,EAC,53726,Pilosocereus catingicola,2013,3,30,"Menezes, M.O.T.",348,,Pedra,,-36.901944,-8.56,Fanerófito; forma multicostada.; Savana estépica
PreservedSpecimen,Brasil,Bahia,112,UFC,EAC,53740,Pilosocereus catingicola,2013,3,24,"Menezes, M.O.T.",311,,Caraíbas,,-41.113889,-14.463889,Fanerófito.; Savana estépica
PreservedSpecimen,Brasil,Sergipe,113,UFC,EAC,53748,Pilosocereus catingicola,2013,3,29,"Menezes, M.O.T.",338,,Poço Redondo,,-37.716944,-9.757778,Fanerófito.; Savana estépica
PreservedSpecimen,Brasil,Sergipe,114,UFC,EAC,53749,Pilosocereus catingicola,2013,3,29,"Menezes, M.O.T.",341,,Monte Alegre de Sergipe,,-37.547778,-10.098889,Fanerófito.; Savana estépica
PreservedSpecimen,Brasil,Sergipe,115,UFC,EAC,53750,Pilosocereus catingicola,2013,3,29,"Menezes, M.O.T.",342,,Feira Nova,,-37.36,-10.233889,Fanerófito.; Savana estépica
PreservedSpecimen,Brasil,Sergipe,116,UFC,EAC,53751,Pilosocereus catingicola,2013,3,29,"Menezes, M.O.T.",343,,Itabi,,-37.103889,-10.115833,Fanerófito.; Savana estépica
PreservedSpecimen,Brasil,Sergipe,117,UFC,EAC,53752,Pilosocereus catingicola,2013,3,29,"Menezes, M.O.T.",344,,Gararu,,-37.115833,-10.011944,Fanerófito.; Savana estépica
PreservedSpecimen,Brasil,Pernambuco,118,UFC,EAC,53753,Pilosocereus catingicola,2013,3,30,"Menezes, M.O.T.",345,,Terezinha,,-36.680833,-9.100833,Fanerófito; fruto magenta.; Savana estépica
PreservedSpecimen,Brasil,Pernambuco,119,UFC,EAC,53754,Pilosocereus catingicola,2013,3,30,"Menezes, M.O.T.",347,,Caetés,,-36.711944,-8.738889,Fanerófito.; Savana estépica
PreservedSpecimen,Brasil,Bahia,120,UFC,EAC,53715,Pilosocereus catingicola catingicola,2013,3,28,"Menezes, M.O.T.",330,,Tucano,,-38.852778,-10.852778,Fanerófito.; Savana estépica
PreservedSpecimen,Brasil,Bahia,121,UFC,EAC,53716,Pilosocereus catingicola catingicola,2013,3,27,"Menezes, M.O.T.",326,,Tanquinho,,-39.157778,-11.96,Fanerófito.; Savana estépica
PreservedSpecimen,Brasil,Bahia,122,UFC,EAC,53727,Pilosocereus catingicola catingicola,2013,3,25,"Menezes, M.O.T.",316,,Morro do Chapéu,Substrato arenoso.,-41.265833,-11.520833,"Fanerófito; forma robusta, verde oliva, poucas costelas, menos robusta que a do Rio das Contas."
PreservedSpecimen,Brasil,Bahia,123,UFC,EAC,53733,Pilosocereus catingicola catingicola,2013,3,26,"Menezes, M.O.T.",323,,Itiúba,Substrato arenoso.,-39.810833,-10.677778,Fanerófito.; Savana estépica
PreservedSpecimen,Brasil,Bahia,124,UFC,EAC,53734,Pilosocereus catingicola catingicola,2013,3,26,"Menezes, M.O.T.",324,,Caldeirão Grande,,-40.082778,-11.070833,Fanerófito.; Savana estépica
PreservedSpecimen,Brasil,Bahia,125,UFC,EAC,53737,Pilosocereus catingicola catingicola,2013,3,25,"Menezes, M.O.T.",314,,Ipirá,"Capoeira, substrato arenoso.",-39.885,-12.295,Fanerófito.; Savana estépica
PreservedSpecimen,Brasil,Bahia,126,UFC,EAC,53739,Pilosocereus catingicola catingicola,2013,3,24,"Menezes, M.O.T.",312,,Contendas do Sincorá,,-41.115833,-13.970833,Fanerófito; indivíduo jovem.; Savana estépica
PreservedSpecimen,Brasil,Bahia,127,UFC,EAC,53742,Pilosocereus catingicola catingicola,2013,3,23,"Menezes, M.O.T.",308,,Manoel Vitorino,,-40.215,-14.087778,Fanerófito; forma robusta azulada (F. Ritter); Savana estépica
PreservedSpecimen,Brasil,Bahia,128,UFC,EAC,53743,Pilosocereus catingicola catingicola,2013,3,23,"Menezes, M.O.T.",307,,Nova Itarana,,-39.955833,-13.003889,Fanerófito.; Savana estépica
PreservedSpecimen,Brasil,Bahia,129,UFC,EAC,53744,Pilosocereus catingicola catingicola,2013,3,23,"Menezes, M.O.T.",305,,Rafael Jambeiro,,-39.490833,-12.568889,Fanerófito; fruto magenta.; Savana estépica
PreservedSpecimen,Brasil,Bahia,130,UFC,EAC,53732,Pilosocereus catingicola catingicola,2013,3,26,"Menezes, M.O.T.",322,,Senhor do Bonfim,,-40.752778,-10.535833,Fanerófito.; Savana estépica
PreservedSpecimen,Brasil,Bahia,131,UFC,EAC,58033,Pilosocereus catingicola catingicola,2013,3,27,"Menezes, M.O.T.",327,,Araci.,,-38.932778,-11.292778,"Fanerófito, arbóreo; somente flor.; Savana estépica."
PreservedSpecimen,Brasil,Ceará,132,UFC,EAC,44382,Pilosocereus catingicola salvadorensis,2009,1,26,"Menezes, M.O.T.; Taylor, N.P.; Machado, M.; Moro, M.F.; Castro, A.S.F.; Cardoso, D.T.",205,,Russas,,-38.0025,-5.054722,Nascendo sobre árvores de carnaúba (tanto P. pachycladus como P. gounellei); Caatinga/Carnaubal
PreservedSpecimen,Brasil,Ceará,133,UFC,EAC,44381,Pilosocereus catingicola salvadorensis,2009,1,26,"Menezes, M.O.T.; Taylor, N.P.; Machado, M.; Moro, M.F.; Castro, A.S.F.; Cardoso, D.T.",206,,Russas,,-38.0025,-5.054722,Caatinga/Carnaubal
PreservedSpecimen,Brasil,Ceará,134,UFC,EAC,44390,Pilosocereus catingicola salvadorensis,2009,1,26,"Menezes, M.O.T.; Taylor, N.P.; Machado, M.; Moro, M.F.; Castro, A.S.F.; Cardoso, D.T.",208,,Jaguaruana,Gado Brabo,-37.887778,-4.817222,"Arbórea, ocorrendo junto com C. jamaracu; Caatinga"
PreservedSpecimen,Brasil,Ceará,135,UFC,EAC,53720,Pilosocereus catingicola salvadorensis,2013,4,2,"Menezes, M.O.T.",357,,Jaguaruana,,-37.885,-4.818889,Fanerófito.; Tabuleiro litorâneo
PreservedSpecimen,Brasil,Rio Grande do Norte,136,UFC,EAC,53721,Pilosocereus catingicola salvadorensis,2013,4,1,"Menezes, M.O.T.",355,,Itaú,,-37.946944,-5.811944,Fanerófito.; Savana estépica
PreservedSpecimen,Brasil,Pernambuco,137,UFC,EAC,53724,Pilosocereus catingicola salvadorensis,2013,3,31,"Menezes, M.O.T.",351,,Sertânia,,-37.262778,-8.131944,Fanerófito; forma multicostada.; Savana estépica
PreservedSpecimen,Brasil,Pernambuco,138,UFC,EAC,53725,Pilosocereus catingicola salvadorensis,2013,3,31,"Menezes, M.O.T.",350,,Sertânia,,-37.271944,-8.336944,Fanerófito; forma multicostada.; Savana estépica
PreservedSpecimen,Brasil,Rio Grande do Norte,139,UFC,EAC,53745,Pilosocereus catingicola salvadorensis,2013,3,19,"Menezes, M.O.T.",301,,Açu,Substrato arenoso.,-37.065833,-5.552778,Fanerófito.; Savana estépica
PreservedSpecimen,Brasil,Ceará,140,UFC,EAC,58031,Pilosocereus catingicola salvadorensis,2011,12,18,"Menezes, M.O.T.",289,,Aquiraz,Porto das Dunas.,-38.382778,-3.855,"Fanerófito; flor branca; planta ornamental, próximo ? população natural."
PreservedSpecimen,Brasil,Ceará,141,UFC,EAC,58032,Pilosocereus catingicola salvadorensis,2011,1,30,"Menezes, M.O.T.",286,,Aquiraz,"Porto das Dunas, solo arenoso.",-38.382778,-3.855,Arbustivo; somente flor.; Retaguarda de dunas.
PreservedSpecimen,Brasil,Ceará,142,UFC,EAC,64601,Pilosocereus catingicola salvadorensis,2019,1,23,"Rabelo, S.T.; Moro, M.F.; Branco, M.S.D.",117,,Aquiraz,Área de Proteção Ambiental (APA) do Rio Pacoti,-38.406667,-3.843761,Árvore. Fruto rosa/vermelho.; Dunas fixas.
PreservedSpecimen,Brasil,Ceará,143,UFC,EAC,34486,Pilosocereus chrysostele,2000,1,18,"Oliveira, R.F.; et al.",24,,Quixadá,"Sítio Santa Luzia, Substrato rochoso",-39.024444,-4.955556,Vegetação rupícola
PreservedSpecimen,Brasil,Ceará,144,UFC,EAC,43195,Pilosocereus chrysostele,2008,9,11,"Menezes, M.O.T.",144,,General Sampaio,Substrato arenoso.,-39.495342,-4.038158,Hábito arbustivo-arbóreo.; Caatinga
PreservedSpecimen,Brasil,Ceará,145,UFC,EAC,44387,Pilosocereus chrysostele,2009,1,25,"Menezes, M.O.T.; Taylor, N.P.; Machado, M.; Moro, M.F.; Castro, A.S.F.; Cardoso, D.T.",200,,Jaguaribe,"Sa. do Pereiro, a 15km da BR 116",-38.522778,-6.043889,"Arbustivo-arbórea, cefáleo bastante desenvolvido, com lã e botão floral; Caatinga"
PreservedSpecimen,Brasil,Pernambuco,146,UFC,EAC,53722,Pilosocereus chrysostele,2013,3,31,"Menezes, M.O.T.",353,,Brejinho,Substrato rochoso.,-37.281944,-7.352778,Fanerófito.; Savana estépica
PreservedSpecimen,Brasil,Paraíba,147,UFC,EAC,53723,Pilosocereus chrysostele,2013,3,31,"Menezes, M.O.T.",352,,Prata,Substrato rochoso.,-37.065833,-7.710833,Fanerófito.; Savana estépica
PreservedSpecimen,Brasil,Ceará,148,UFC,EAC,61319,Pilosocereus chrysostele,2017,11,8,"Souza, E.B.; Araújo, F.F.; Peixoto, F.C.; Ferreira, B.A.; Neto, A.; Lucas Alves, A.G.; Mende",4846,,Sobral,"Distrito de Taperuaba, Refúgio de Vida Silvestre Pedra da Andorinha (REVIS).",-39.999722,-4.071389,"Cladódio com muitos espinhos, amarelados.; Área de Caatinga em transição para Floresta Seca, com afloramentos graníticos, solo areno-argilosos e pequenos cursos d'água."
PreservedSpecimen,Brasil,Bahia,149,UFC,EAC,53735,Pilosocereus glaucochrous,2013,4,,"Machado, M.C.",s.n.,,Umburanas,Distrito de Delfino,-41.195556,-10.363611,Planta mantida em cultivo na casa de vegetação da UEFS.
PreservedSpecimen,Brasil,Ceará,150,UFC,EAC,57475,Pilosocereus flavipulvinatus,2014,1,13,"Batista, W.",132,,Irauçuba,"congl. 63, sub. 3, árv. 4.&nf;Estrato intermediário.",-39.779994,-3.780006,"Inventário Florestal Nacional - CE; Árvore; presença de seiva incolor, líquida e pouco abundante; flor branca, fruto verde."
PreservedSpecimen,Brasil,Bahia,151,UFC,EAC,53728,Pilosocereus glaucochrous,2013,3,25,"Menezes, M.O.T.",317,,Morro do Chapéu,Substrato arenoso.,-41.265833,-11.520833,Fanerófito.
PreservedSpecimen,Brasil,Ceará,152,UFC,EAC,34487,Pilosocereus gounellei,2000,1,18,"Oliveira, R.F.; Lima-Verde, L.W.",23,,Quixadá,"Sítio Santa Luzia, Sustrato rochoso",-39.024444,-4.955556,Rupícola
PreservedSpecimen,Brasil,Ceará,153,UFC,EAC,44073,Pilosocereus gounellei,1996,5,29,"Lima-Verde, L.W.; Loiola, M.I.B.; Figueiredo, M.A.; Barros, E.O.",237,,Aiuaba,"Estação Ecológica de Aiuaba, sede.",-40.133333,-6.616667,"Árvore; corola branca, ovário ínfero.; Caatinga arbustivo-arbórea"
PreservedSpecimen,Brasil,Ceará,154,UFC,EAC,58034,Pilosocereus gounellei,2011,1,23,"Menezes, M.O.T.",260,,Poranga,substrato lajedo.,-41.104444,-4.687778,Arbustivo; somente flor.; Caatinga.
PreservedSpecimen,Brasil,Ceará,155,UFC,EAC,61438,Pilosocereus gounellei,2017,11,8,"Souza, E.B.; Araújo, F.F.; Peixoto, F.C.; Ferreira, B.A.; Neto, A.; Lucas Alves, A.G.; Mende",4847,,Sobral,"Distrito de Taperuaba, Refúgio de Vida Silvestre Pedra da Andorinha (REVIS).",-39.999722,-4.071389,"Arbusto 1-2m alt. Cladódio verde com nove costelas, espinhos cinza-amarelados. Ausência de flores e frutos.; Área de Caatinga em transição para Floresta Seca, com afloramentos graníticos, solo areno-argilosos e pequenos cursos d'água."
PreservedSpecimen,Brasil,Ceará,156,UFC,EAC,65925,Pilosocereus gounellei,2019,5,19,"Rebouças, N.C.; Sampaio, V.S.; Pereira, K.S.",121,,Monsenhor Tabosa,Serra das Matas. Fazenda Oitis,-40.110278,-4.768333,"Projeto Flora da Serra das Matas, Monsenhor Tabosa, Ceará, Brasil.; Arbusto, cerca de 70 cm de altura. Flores alvas.; Floresta Seca. Ambiente formado por rochas expostas."
PreservedSpecimen,Brasil,Bahia,157,UFC,EAC,53731,Pilosocereus pachycladus pachycladus,2013,3,25,"Menezes, M.O.T.",321,,Jacobina,Substrato arenoso.,-41.086944,-11.48,Fanerófito.; Savana estépica
PreservedSpecimen,Brasil,Ceará,158,UFC,EAC,44420,Pilosocereus gounellei gounellei,2008,1,25,"Menezes, M.O.T.; Taylor, N.P.; Machado, M.",194,,Lavras da Mangabeira,"5,2km ao norte de Iborapi, rumo ? Lavras da Mangab, Substrato fofo e pedregoso",-38.977222,-6.813611,"Arbustivo, ocorrendo juntamente com M. zenhtneri e C. jamaracu; Caatinga"
PreservedSpecimen,Brasil,Ceará,159,UFC,EAC,57352,Pilosocereus gounellei gounellei,2014,12,11,"Gomes, R.C.",s.n.,,Tauá,"Tecelão, bacia do riacho Carrapateira, relevo ondulado; neossolo litólico; pegmatito; clima tropical quente semiárido.",-40.077578,-5.430447,Flor branca.
PreservedSpecimen,Brasil,Ceará,160,UFC,EAC,44072,Pilosocereus pachycladus pernambucoensis,1996,5,29,"Figueiredo, M.A.; Loiola, M.I.B.; Lima-Verde, L.W.; Barros, E.O.",596,,Aiuaba,"E. E. de Aiuaba, sitio próx. riacho Catingueira.",-40.166667,-6.666667,"Arbusto, 4m, ocasional; fruto baga, vermelho."
PreservedSpecimen,Brasil,Ceará,161,UFC,EAC,44075,Pilosocereus pachycladus pernambucoensis,1996,12,12,"Loiola, M.I.B.; Lima-Verde, L.W.",260,,Aiuaba,"Estação Ecológica de Aiuaba, sítio, Substrato: solo bruno não-cálcico.",-40.181806,-6.673833,Árvore.; Caatinga arbórea
PreservedSpecimen,Brasil,Ceará,162,UFC,EAC,44380,Pilosocereus pachycladus pernambucoensis,2009,1,23,"Menezes, M.O.T.; Taylor, N.P.; Machado, M.; Moro, M.F.; Castro, A.S.F.; Cardoso, D.T.",182,,,"entre Arneiroz e Tauá, Região de afloramento e solos pedregosos",-40.225556,-6.116667,Ocorrendo juntamente com P. gounellei e C. jamaracu; Caatinga
PreservedSpecimen,Brasil,Ceará,163,UFC,EAC,44391,Pilosocereus pachycladus pernambucoensis,2009,1,24,"Menezes, M.O.T.; Taylor, N.P.; Machado, M.; Moro, M.F.; Castro, A.S.F.; Cardoso, D.T.",186,,Nova Olinda,entre Nova Olinda e Crato,-39.628611,-7.147778,"Arbórea, ocorrendo junto com C. jamaracu e H. setaceus; Caatinga"
PreservedSpecimen,Brasil,Bahia,164,UFC,EAC,53741,Pilosocereus pentaedrophorus robustus,2013,3,24,"Menezes, M.O.T.",310,,Vitória da Conquista,Capoeira.,-40.976944,-14.793889,Fanerófito.; Floresta estacional
PreservedSpecimen,Brasil,Rio de Janeiro,165,UFC,EAC,56053,Pilosocereus ulei,2014,4,23,"Menezes, M.O.T.",362,,Armação dos Búzios,"Praia de Geribá, substrato rochoso (morro).",-41.916667,-22.766667,Árvore; fanerófito; pt. 669.; Litoral.
PreservedSpecimen,Brasil,Bahia,166,UFC,EAC,14428,Rhipsalis lindbergiana,1980,11,,Grupo Pedra do Cavalo,931,,Cachoeira,Ipuaçu,-39.083333,-12.533333,"Epífita, áfila, caule cilíndrico, infloresc. cauliflora com botões branco-esverdeados e flor alva"
PreservedSpecimen,Brasil,Ceará,167,UFC,EAC,43199,Rhipsalis baccifera,2008,8,16,"Menezes, M.O.T.",136,,Pacatuba,RPPN Monte Alegre,-38.630689,-4.601861,"Epífita; flores isoladas, cor branca; fruto baga; raízes adventícias.; Mata úmida/Serra"
PreservedSpecimen,Brasil,Ceará,168,UFC,EAC,51082,Rhipsalis baccifera,2002,11,18,"Silveira, A.; Oliveira, R.F.",406,,Guaramiranga,Sítio Sinimbu,-38.933056,-4.297167,Epífita.
PreservedSpecimen,Brasil,Ceará,169,UFC,EAC,51083,Rhipsalis baccifera,2002,9,12,"Silveira, A.; Oliveira, R.F.",296,,Guaramiranga,Sítio Lua Bonita,-38.946056,-4.186417,Epífita.
PreservedSpecimen,Brasil,Ceará,170,UFC,EAC,51084,Rhipsalis baccifera,2004,3,5,"Gomes, V.; Ribeiro, K.; Ototumi, A.",s.n.,,Baturité,Sítio Taveira,-38.919556,-4.298417,Epífita.
PreservedSpecimen,Brasil,Rio Grande do Sul,171,UFC,EAC,52788,Rhipsalis teres,2011,11,27,"Valduga, E.",183,,Palmares de Sul,Margem da Lagoa Porteira,-50.345833,-30.368611,Epífita em mata de restinga.; Restinga
PreservedSpecimen,Brasil,Bahia,172,UFC,EAC,65781,Rhipsalis hileiabaiana,2013,8,14,"Aona, L.Y.S.; Jardim, J.G.; Moreira, D.M.; Pereira, C.D.V.; Zappi, D.; Zappi-Taylor, B.",2982,,Boa Nova,"Parque Nacional de Boa Nova, setor sul, ramal para a fazenda Liberdade, setor da farofa",-40.113889,-14.411389,"Epífita, cladódios clavados, frutos maduros atropurpúreos.; Floresta ombrófila densa (Mata Atlântica)."
PreservedSpecimen,Brasil,Minas Gerais,173,ESALQ,ESA,73804,Cipocereus minensis,2001,9,7,"Souza, V.C.; Souza, J.P.; Romão, G.O.; Araújo, A.O.",25553,,Joaquim Felício,"Serra do Cabral. Estrada Joaquim Felício - Várzea da Palma, ca. 12 km de Joaquim Felício. 17o41'24""S, 44o11'54""W. 1050 m.s.m. Afloramento rochoso com campo alagável adajacente.",,-17.69,"Planta de ca. 1, 2 m alt.; cladódio acinzentado; botões azul-escuros. Entre rochas."
PreservedSpecimen,Brasil,Mato Grosso,174,ESALQ,ESA,42241,Epiphyllum phyllanthus,1997,9,7,"Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.",18454,,Aripuanã,Estrada velha Aripuanã-Castanheira. Arredores da Serra Morena. Savana arborizada sobre solo arenoso,-59.12,-10.17,Epífita. Estéril
